category,title,url,publish_date,word_count,author,tags_count,has_thumbnail
oto-xe-may,"Điều chỉnh giá tính lệ phí trước bạ của gần 450 ôtô, xe máy",https://vnexpress.net/dieu-chinh-gia-tinh-le-phi-truoc-ba-cua-gan-450-oto-xe-may-4910538.html,2025-07-05T16:30:44+07:00,465,VnExpress,7,True
oto-xe-may,Người đi xe máy ngã lăn vì lỗi bám đuôi khi trời mưa,https://vnexpress.net/nguoi-di-xe-may-nga-lan-vi-loi-bam-duoi-khi-troi-mua-4908473.html,2025-07-01T08:59:38+07:00,177,VnExpress,6,True
oto-xe-may,Mazda CX-5 thế hệ mới ra mắt,https://vnexpress.net/mazda-cx-5-the-he-moi-ra-mat-4912573.html,2025-07-11T00:00:00+07:00,638,VnExpress,10,True
oto-xe-may,Pin xe điện được tái chế như thế nào?,https://vnexpress.net/pin-xe-dien-duoc-tai-che-nhu-the-nao-4919821.html,2025-07-29T03:56:00+07:00,877,VnExpress,11,True
oto-xe-may,Xe điện Xiaomi cũ cao hơn giá xe mới,https://vnexpress.net/xe-dien-xiaomi-cu-cao-hon-gia-xe-moi-4917760.html,2025-07-24T04:56:00+07:00,576,VnExpress,9,True
oto-xe-may,Thị trường ôtô nửa đầu 2025 tăng mạnh,https://vnexpress.net/thi-truong-oto-nua-dau-2025-tang-manh-4915353.html,2025-07-18T10:17:43+07:00,389,VnExpress,6,True
oto-xe-may,"Ôtô chèn làn, va chạm xe khác rồi bỏ đi",https://vnexpress.net/oto-chen-lan-va-cham-xe-khac-roi-bo-di-4913664.html,2025-07-14T05:56:00+07:00,196,VnExpress,11,True
oto-xe-may,Porsche 911 Carrera 4S 2026 thêm sức mạnh và trang bị,https://vnexpress.net/porsche-911-carrera-4s-2026-them-suc-manh-va-trang-bi-4909410.html,2025-07-04T03:56:00+07:00,457,VnExpress,13,True
oto-xe-may,Định giá Mazda3 2015?,https://vnexpress.net/dinh-gia-mazda3-2015-4919588.html,2025-07-28T08:22:42+07:00,0,VnExpress,6,True
oto-xe-may,Toyota: các nhà cung ứng ở Việt Nam chưa làm được linh kiện khó,https://vnexpress.net/toyota-cac-nha-cung-ung-o-viet-nam-chua-lam-duoc-linh-kien-kho-4924501.html,2025-08-09T08:58:37+07:00,577,VnExpress,6,True
oto-xe-may,Người Ấn Độ bất lực vì lỗi chạy xe ngược chiều,https://vnexpress.net/nguoi-an-do-bat-luc-vi-loi-chay-xe-nguoc-chieu-4918641.html,2025-07-25T11:18:06+07:00,882,VnExpress,7,True
oto-xe-may,"Bán chậm, hãng xe lớn nhất Nga tính giảm ngày làm",https://vnexpress.net/ban-cham-hang-xe-lon-nhat-nga-tinh-giam-ngay-lam-4917694.html,2025-07-23T09:55:19+07:00,679,VnExpress,6,True
oto-xe-may,Hyundai Santa Fe Hybrid ra mắt Đông Nam Á,https://vnexpress.net/hyundai-santa-fe-hybrid-ra-mat-dong-nam-a-4915311.html,2025-07-18T03:55:00+07:00,362,VnExpress,9,True
oto-xe-may,Kính 'ngàn lớp' của mũ bảo hiểm tay đua,https://vnexpress.net/kinh-ngan-lop-cua-mu-bao-hiem-tay-dua-4923005.html,2025-08-10T04:00:00+07:00,392,VnExpress,6,True
oto-xe-may,Xe đạp điện bùng nổ nhờ đổi cũ lấy mới,https://vnexpress.net/xe-dap-dien-bung-no-nho-doi-cu-lay-moi-4911195.html,2025-07-22T04:52:00+07:00,1531,VnExpress,7,True
oto-xe-may,Ám ảnh lái xe dưới mưa giông gió lốc,https://vnexpress.net/am-anh-lai-xe-duoi-mua-giong-gio-loc-4916681.html,2025-07-21T09:07:08+07:00,840,VnExpress,5,True
oto-xe-may,"100 km cầm lái Mitsubishi Destinator: ga mượt, hàng ghế ba đủ rộng để ngồi lâu",https://vnexpress.net/100-km-cam-lai-mitsubishi-destinator-ga-muot-hang-ghe-ba-du-rong-de-ngoi-lau-4919344.html,2025-07-28T11:02:49+07:00,930,VnExpress,9,True
oto-xe-may,Mitsubishi giảm giá hàng loạt xe trong tháng 7,https://vnexpress.net/mitsubishi-giam-gia-hang-loat-xe-trong-thang-7-4910848.html,2025-07-07T06:55:00+07:00,377,VnExpress,7,True
oto-xe-may,Phong cách sống người Việt truyền cảm hứng cho thiết kế Vespa,https://vnexpress.net/phong-cach-song-nguoi-viet-truyen-cam-hung-cho-thiet-ke-vespa-4885771.html,2025-06-29T09:00:00+07:00,1608,VnExpress,6,True
oto-xe-may,"Ngành ôtô Trung Quốc lập nền tảng số, minh bạch việc mua bán xe",https://vnexpress.net/nganh-oto-trung-quoc-lap-nen-tang-so-minh-bach-viec-mua-ban-xe-4920303.html,2025-07-31T05:56:00+07:00,774,VnExpress,6,True
oto-xe-may,Bang Mỹ cho phép môtô chạy giữa hai làn,https://vnexpress.net/bang-my-cho-phep-moto-chay-giua-hai-lan-4923195.html,2025-08-06T11:06:03+07:00,617,VnExpress,5,True
oto-xe-may,Những 'siêu xe' bằng gỗ của thợ mộc Việt,https://vnexpress.net/nhung-sieu-xe-bang-go-cua-tho-moc-viet-4919793.html,2025-07-29T14:25:35+07:00,1278,VnExpress,3,True
oto-xe-may,Bán tải độ ngược đầu bị cảnh sát dừng xe vì tưởng chạy lùi,https://vnexpress.net/ban-tai-do-nguoc-dau-bi-canh-sat-dung-xe-vi-tuong-chay-lui-4921843.html,2025-08-03T06:56:00+07:00,217,VnExpress,5,True
oto-xe-may,Giá xe cũ tăng mạnh vì thuế xe mới,https://vnexpress.net/gia-xe-cu-tang-manh-vi-thue-xe-moi-4911878.html,2025-07-09T10:36:35+07:00,530,VnExpress,8,True
oto-xe-may,Đức chỉ trích đề xuất chỉ cho thuê xe điện của EU,https://vnexpress.net/duc-chi-trich-de-xuat-chi-cho-thue-xe-dien-cua-eu-4918433.html,2025-07-25T06:52:00+07:00,615,VnExpress,7,True
oto-xe-may,"Geely Monjaro ra mắt: giá gần 1,2 tỷ đồng, có động cơ hybrid",https://vnexpress.net/geely-monjaro-ra-mat-gia-gan-1-2-ty-dong-co-dong-co-hybrid-4915236.html,2025-07-17T12:55:35+07:00,594,VnExpress,6,True
oto-xe-may,Học sinh phóng xe đạp ngược chiều len lỏi giữa nhiều ôtô,https://vnexpress.net/hoc-sinh-phong-xe-dap-nguoc-chieu-len-loi-giua-nhieu-oto-4924156.html,2025-08-09T05:00:00+07:00,120,VnExpress,5,True
oto-xe-may,TMT sẽ bán 5 mẫu xe máy điện cuối 2025,https://vnexpress.net/tmt-se-ban-5-mau-xe-may-dien-cuoi-2025-4921228.html,2025-07-31T20:54:39+07:00,648,VnExpress,8,True
oto-xe-may,Toyota tung loạt ưu đãi kỷ niệm doanh số 1 triệu xe,https://vnexpress.net/toyota-tung-loat-uu-dai-ky-niem-doanh-so-1-trieu-xe-4909952.html,2025-07-04T10:00:00+07:00,845,VnExpress,5,True
oto-xe-may,Honda giảm giá hàng loạt xe tháng 8,https://vnexpress.net/honda-giam-gia-hang-loat-xe-thang-8-4922765.html,2025-08-05T10:42:20+07:00,391,VnExpress,13,True
oto-xe-may,Scooter điện đứng tốc độ 160 km/h,https://vnexpress.net/scooter-dien-dung-toc-do-160-km-h-4916329.html,2025-07-20T05:56:00+07:00,451,VnExpress,8,True
oto-xe-may,TP HCM có thêm trạm sạc V-Green siêu nhanh,https://vnexpress.net/tp-hcm-co-them-tram-sac-v-green-sieu-nhanh-4914304.html,2025-07-15T11:00:00+07:00,561,VnExpress,7,True
oto-xe-may,"Barie xẻ đôi ôtô, tài xế sống sót thần kỳ",https://vnexpress.net/barie-xe-doi-oto-tai-xe-song-sot-than-ky-4911841.html,2025-07-10T03:56:00+07:00,437,VnExpress,7,True
oto-xe-may,300 triệu thời điểm này nên mua xe gì?,https://vnexpress.net/300-trieu-thoi-diem-nay-nen-mua-xe-gi-4920481.html,2025-07-30T07:16:56+07:00,20,VnExpress,6,True
oto-xe-may,Biker sống sót sau cú ngã xe ở 210 km/h khi chạy trốn cảnh sát,https://vnexpress.net/biker-song-sot-sau-cu-nga-xe-o-210-km-h-khi-chay-tron-canh-sat-4920003.html,2025-07-30T06:00:00+07:00,223,VnExpress,6,True
oto-xe-may,Các mẫu xe Kia thế hệ mới nhận ưu đãi hàng chục triệu đồng,https://vnexpress.net/cac-mau-xe-kia-the-he-moi-nhan-uu-dai-hang-chuc-trieu-dong-4924370.html,2025-08-08T13:00:00+07:00,414,VnExpress,5,True
oto-xe-may,Người Việt mua xe máy điện nhiều thứ 3 thế giới,https://vnexpress.net/nguoi-viet-mua-xe-may-dien-nhieu-thu-3-the-gioi-4925386.html,2025-08-11T16:07:38+07:00,828,VnExpress,7,True
oto-xe-may,10 xe động cơ đốt trong bán nhiều nhất tháng 6,https://vnexpress.net/oto-xe-may/v-car/doanh-so/10-xe-dong-co-dot-trong-ban-nhieu-nhat-thang-6-4914490.html,,9,VnExpress,4,True
oto-xe-may,Mazda CX-8 2020 giá 690 triệu nên mua?,https://vnexpress.net/mazda-cx-8-2020-gia-690-trieu-nen-mua-4912739.html,2025-07-11T10:02:39+07:00,0,VnExpress,6,True
oto-xe-may,"Đi làm hàng ngày 20 km, nên mua xe máy điện nào?",https://vnexpress.net/di-lam-hang-ngay-20-km-nen-mua-xe-may-dien-nao-4913962.html,2025-07-15T06:31:00+07:00,0,VnExpress,6,True
oto-xe-may,Ferrari Amalfi - siêu xe mới kế nhiệm Roma,https://vnexpress.net/ferrari-amalfi-sieu-xe-moi-ke-nhiem-roma-4909283.html,2025-07-03T03:56:00+07:00,599,VnExpress,9,True
oto-xe-may,Giá Mazda2 xuống mức sát 400 triệu đồng,https://vnexpress.net/gia-mazda2-xuong-muc-sat-400-trieu-dong-4909378.html,2025-07-03T08:28:09+07:00,436,VnExpress,9,True
oto-xe-may,Honda Civic 2026 bản nâng cấp lộ diện,https://vnexpress.net/honda-civic-2026-ban-nang-cap-lo-dien-4923327.html,2025-08-06T11:46:57+07:00,415,VnExpress,9,True
oto-xe-may,Chuyên gia đề xuất giải pháp 'xanh hóa' cho xe hai bánh,https://vnexpress.net/chuyen-gia-de-xuat-giai-phap-xanh-hoa-cho-xe-hai-banh-4908382.html,2025-07-24T15:00:00+07:00,0,VnExpress,0,True
oto-xe-may,'Con ma lái xe gây chết người',https://vnexpress.net/con-ma-lai-xe-gay-chet-nguoi-4915513.html,2025-07-17T15:58:36+07:00,725,VnExpress,5,True
oto-xe-may,Volkswagen đóng cửa nhà máy liên doanh tại Trung Quốc,https://vnexpress.net/volkswagen-dong-cua-nha-may-lien-doanh-tai-trung-quoc-4913837.html,2025-07-15T07:10:00+07:00,493,VnExpress,7,True
oto-xe-may,Chuyên gia trình diễn 'drift' VinFast VF 3 tại Hà Nội,https://vnexpress.net/chuyen-gia-trinh-dien-drift-vinfast-vf-3-tai-ha-noi-4912563.html,2025-07-11T21:00:00+07:00,116,VnExpress,7,True
oto-xe-may,"Kia Seltos có thể thêm bản hybrid, sản xuất trong 2026",https://vnexpress.net/kia-seltos-co-the-them-ban-hybrid-san-xuat-trong-2026-4919163.html,2025-07-27T08:51:16+07:00,457,VnExpress,9,True
oto-xe-may,VinFast khánh thành nhà máy ôtô điện tại Ấn Độ,https://vnexpress.net/vinfast-khanh-thanh-nha-may-oto-dien-tai-an-do-4922620.html,2025-08-04T17:35:00+07:00,567,VnExpress,5,True
oto-xe-may,Điểm nhấn cá tính cho người trẻ trên Yamaha PG-1,https://vnexpress.net/diem-nhan-ca-tinh-cho-nguoi-tre-tren-yamaha-pg-1-4907158.html,2025-06-28T20:00:00+07:00,341,VnExpress,6,True
oto-xe-may,Giá ôtô tại Việt Nam ngày càng giảm,https://vnexpress.net/gia-oto-tai-viet-nam-ngay-cang-giam-4921163.html,2025-08-01T05:54:00+07:00,862,VnExpress,6,True
oto-xe-may,Hyundai EO - xe điện gầm cao mới lộ diện,https://vnexpress.net/hyundai-eo-xe-dien-gam-cao-moi-lo-dien-4923854.html,2025-08-08T06:53:00+07:00,333,VnExpress,6,True
oto-xe-may,Các hãng xe máy điện tăng tốc kích cầu,https://vnexpress.net/cac-hang-xe-may-dien-tang-toc-kich-cau-4919757.html,2025-07-28T14:13:43+07:00,902,VnExpress,7,True
oto-xe-may,Tài xế ngồi thiền bên đường sau khi gây tai nạn nghiêm trọng,https://vnexpress.net/tai-xe-ngoi-thien-ben-duong-sau-khi-gay-tai-nan-nghiem-trong-4913892.html,2025-07-14T11:30:00+07:00,220,VnExpress,7,True
oto-xe-may,Sạc xe máy điện tại nhà thế nào cho an toàn?,https://vnexpress.net/sac-xe-may-dien-tai-nha-the-nao-cho-an-toan-4920760.html,2025-07-31T11:10:13+07:00,882,VnExpress,11,True
oto-xe-may,Mạng lưới 'sạc mọi nơi' cho xe máy điện ở Trung Quốc,https://vnexpress.net/mang-luoi-sac-moi-noi-cho-xe-may-dien-o-trung-quoc-4915824.html,2025-07-18T11:32:30+07:00,1106,VnExpress,9,True
oto-xe-may,Lamborghini giảm lợi nhuận dù bán nhiều xe hơn,https://vnexpress.net/lamborghini-giam-loi-nhuan-du-ban-nhieu-xe-hon-4920957.html,2025-08-01T08:37:57+07:00,343,VnExpress,6,True
oto-xe-may,Phanh xe điện Xiaomi bốc cháy trên đường đua,https://vnexpress.net/phanh-xe-dien-xiaomi-boc-chay-tren-duong-dua-4908471.html,2025-07-01T12:50:22+07:00,467,VnExpress,10,True
oto-xe-may,Ford EcoSport 2021 giá 430 triệu nên mua?,https://vnexpress.net/ford-ecosport-2021-gia-430-trieu-nen-mua-4916688.html,2025-07-21T07:34:37+07:00,0,VnExpress,5,True
oto-xe-may,Các hãng xe Hàn ngày càng phụ thuộc vào pin Trung Quốc,https://vnexpress.net/cac-hang-xe-han-ngay-cang-phu-thuoc-vao-pin-trung-quoc-4916028.html,2025-07-24T05:56:00+07:00,668,VnExpress,10,True
oto-xe-may,Thị phần xe bán tải nửa đầu năm 2025,https://vnexpress.net/thi-phan-xe-ban-tai-nua-dau-nam-2025-4914316.html,2025-07-16T06:32:00+07:00,405,VnExpress,13,True
oto-xe-may,VinFast VF 5 Plus 2024 giá 470 triệu nên mua lại?,https://vnexpress.net/vinfast-vf-5-plus-2024-gia-470-trieu-nen-mua-lai-4905948.html,2025-06-27T07:14:00+07:00,24,VnExpress,5,True
oto-xe-may,Everest đã 'cướp' thị phần của Santa Fe và Fortuner như thế nào?,https://vnexpress.net/everest-da-cuop-thi-phan-cua-santa-fe-va-fortuner-nhu-the-nao-4906559.html,2025-06-27T07:42:00+07:00,1038,VnExpress,9,True
oto-xe-may,Gần 300 triệu nên mua VF 3 mới hay Fadil cũ?,https://vnexpress.net/gan-300-trieu-nen-mua-vf-3-moi-hay-fadil-cu-4917691.html,2025-07-23T07:24:07+07:00,0,VnExpress,8,True
oto-xe-may,Xe máy như 'trên trời rơi xuống' tạt đầu ôtô,https://vnexpress.net/xe-may-nhu-tren-troi-roi-xuong-tat-dau-oto-4924991.html,2025-08-10T09:27:57+07:00,152,VnExpress,5,True
oto-xe-may,Tài xế bị cảnh sát đánh vào mặt vì không chịu ra khỏi xe,https://vnexpress.net/tai-xe-bi-canh-sat-danh-vao-mat-vi-khong-chiu-ra-khoi-xe-4917834.html,2025-07-23T11:53:43+07:00,831,VnExpress,5,True
oto-xe-may,"Vì sao khi nhầm chân ga, tài xế càng đạp mạnh hơn?",https://vnexpress.net/vi-sao-khi-nham-chan-ga-tai-xe-cang-dap-manh-hon-4912934.html,2025-07-11T13:48:41+07:00,1101,VnExpress,7,True
oto-xe-may,Suzuki dừng giao xe Jimny 5 cửa,https://vnexpress.net/suzuki-dung-giao-xe-jimny-5-cua-4922946.html,2025-08-06T03:56:00+07:00,353,VnExpress,9,True
oto-xe-may,Volkswagen Viloran tăng giá 100 triệu đồng,https://vnexpress.net/volkswagen-viloran-tang-gia-100-trieu-dong-4906411.html,2025-06-26T10:55:45+07:00,339,VnExpress,8,True
oto-xe-may,Nissan có thể sản xuất xe bán tải cho Honda,https://vnexpress.net/nissan-co-the-san-xuat-xe-ban-tai-cho-honda-4913804.html,2025-07-14T10:32:46+07:00,664,VnExpress,7,True
oto-xe-may,Xe máy điện mới của Honda lộ diện,https://vnexpress.net/xe-may-dien-moi-cua-honda-lo-dien-4922281.html,2025-08-04T10:45:00+07:00,247,VnExpress,8,True
oto-xe-may,Mazda CX- 5 2018 giá 590 triệu có đắt?,https://vnexpress.net/mazda-cx-5-2018-gia-590-trieu-co-dat-4907886.html,2025-06-30T14:09:14+07:00,0,VnExpress,5,True
oto-xe-may,"Xe đua bay lên hàng rào, hất văng khán giả",https://vnexpress.net/xe-dua-bay-len-hang-rao-hat-vang-khan-gia-4911013.html,2025-07-07T11:38:28+07:00,265,VnExpress,7,True
oto-xe-may,Mercedes-Benz trưng bày 9 mẫu xe sang gần 100 tỷ ở triển lãm,https://vnexpress.net/mercedes-benz-trung-bay-9-mau-xe-sang-gan-100-ty-o-trien-lam-4909934.html,2025-07-05T20:00:00+07:00,775,VnExpress,7,True
oto-xe-may,Porsche 911 Turbo 50 Years - xe thể thao hàng hiếm tại Việt Nam,https://vnexpress.net/porsche-911-turbo-50-years-xe-the-thao-hang-hiem-tai-viet-nam-4918763.html,2025-07-26T04:56:00+07:00,1448,VnExpress,5,True
oto-xe-may,Các lựa chọn xe máy điện theo tầm giá tại Việt Nam,https://vnexpress.net/cac-lua-chon-xe-may-dien-theo-tam-gia-tai-viet-nam-4914523.html,2025-07-16T06:00:00+07:00,1286,VnExpress,7,True
oto-xe-may,10 ôtô bán nhiều nhất thị trường Việt Nam tháng 6,https://vnexpress.net/oto-xe-may/v-car/doanh-so/10-oto-ban-nhieu-nhat-thi-truong-viet-nam-thang-6-4914420.html,,15,VnExpress,6,True
oto-xe-may,Suzuki nhập khẩu ôtô nhiều nhất Nhật Bản,https://vnexpress.net/suzuki-nhap-khau-oto-nhieu-nhat-nhat-ban-4911471.html,2025-07-08T13:37:39+07:00,529,VnExpress,10,True
oto-xe-may,Cơ quan đường bộ đổ lỗi tắc nghẽn vì người dân ra đường sớm,https://vnexpress.net/co-quan-duong-bo-do-loi-tac-nghen-vi-nguoi-dan-ra-duong-som-4910907.html,2025-07-07T10:46:03+07:00,444,VnExpress,6,True
oto-xe-may,VinFast tung ưu đãi cho xe điện thuê pin,https://vnexpress.net/vinfast-tung-uu-dai-cho-xe-dien-thue-pin-4909313.html,2025-07-02T19:00:00+07:00,287,VnExpress,7,True
oto-xe-may,Thùng phuy rơi suýt báo hại ôtô trên cao tốc,https://vnexpress.net/thung-phuy-roi-suyt-bao-hai-oto-tren-cao-toc-4908974.html,2025-07-03T04:57:00+07:00,215,VnExpress,5,True
oto-xe-may,Isuzu tung ưu đãi cho D-Max và mu-X đến hết tháng 7,https://vnexpress.net/isuzu-tung-uu-dai-cho-d-max-va-mu-x-den-het-thang-7-4907892.html,2025-07-09T19:00:00+07:00,485,VnExpress,7,True
oto-xe-may,"Toyota Prado 2018 giá 1,8 tỷ nên mua lại?",https://vnexpress.net/toyota-prado-2018-gia-1-8-ty-nen-mua-lai-4924135.html,2025-08-08T07:28:48+07:00,0,VnExpress,8,True
oto-xe-may,Hai xe máy lao vào nhau như đạn bắn ở góc khuất,https://vnexpress.net/hai-xe-may-lao-vao-nhau-nhu-dan-ban-o-goc-khuat-4922698.html,2025-08-05T08:32:30+07:00,149,VnExpress,6,True
oto-xe-may,Thị trường xe máy điện vào đà tăng tốc,https://vnexpress.net/thi-truong-xe-may-dien-vao-da-tang-toc-4923431.html,2025-08-07T10:39:24+07:00,2127,VnExpress,7,True
oto-xe-may,Ôtô chuyển làn phải đâm ngã xe máy chuyển làn trái,https://vnexpress.net/oto-chuyen-lan-phai-dam-nga-xe-may-chuyen-lan-trai-4918636.html,2025-07-25T09:53:02+07:00,185,VnExpress,6,True
oto-xe-may,Vỏ pin ôtô điện bằng composite thép-gỗ,https://vnexpress.net/vo-pin-oto-dien-bang-composite-thep-go-4919617.html,2025-07-29T05:57:00+07:00,489,VnExpress,9,True
oto-xe-may,Ôtô vượt đèn đỏ đâm nát đầu xe khác,https://vnexpress.net/oto-vuot-den-do-dam-nat-dau-xe-khac-4923446.html,2025-08-07T04:00:00+07:00,258,VnExpress,8,True
oto-xe-may,Honda N-One e: - xe điện mini mới lộ diện,https://vnexpress.net/honda-n-one-e-xe-dien-mini-moi-lo-dien-4919968.html,2025-07-29T11:18:20+07:00,365,VnExpress,9,True
oto-xe-may,Hành trình tạo dấu ấn Yamaha tại VnExpress Marathon,https://vnexpress.net/hanh-trinh-tao-dau-an-yamaha-tai-vnexpress-marathon-4908515.html,2025-07-01T10:00:00+07:00,659,VnExpress,7,True
oto-xe-may,Xe máy chở hai người lao thẳng vào đầu ôtô,https://vnexpress.net/xe-may-cho-hai-nguoi-lao-thang-vao-dau-oto-4915770.html,2025-07-18T08:56:04+07:00,119,VnExpress,6,True
oto-xe-may,Thành phố không có tai nạn chết người trong suốt một năm,https://vnexpress.net/thanh-pho-khong-co-tai-nan-chet-nguoi-trong-suot-mot-nam-4920679.html,2025-07-30T14:22:55+07:00,633,VnExpress,7,True
oto-xe-may,Trung Quốc xây 100.000 trạm sạc siêu nhanh cho xe điện vào 2027,https://vnexpress.net/trung-quoc-xay-100-000-tram-sac-sieu-nhanh-cho-xe-dien-vao-2027-4911921.html,2025-07-10T05:51:00+07:00,394,VnExpress,7,True
oto-xe-may,Những tiêu chuẩn khắt khe về xe giường nằm tại Ấn Độ,https://vnexpress.net/nhung-tieu-chuan-khat-khe-ve-xe-giuong-nam-tai-an-do-4923406.html,2025-08-06T13:42:01+07:00,1265,VnExpress,7,True
oto-xe-may,Isuzu mu-X 2025 - SUV không chạy theo trào lưu,https://vnexpress.net/isuzu-mu-x-2025-suv-khong-chay-theo-trao-luu-4913122.html,2025-07-11T19:00:00+07:00,1401,VnExpress,8,True
oto-xe-may,Chuyên gia bàn cách giảm phát thải cho xe hai bánh,https://vnexpress.net/chuyen-gia-ban-cach-giam-phat-thai-cho-xe-hai-banh-4908383.html,2025-07-24T11:00:00+07:00,562,VnExpress,6,True
oto-xe-may,Chuyện gì xảy ra với pin của xe điện hết hạn sử dụng?,https://vnexpress.net/chuyen-gi-xay-ra-voi-pin-cua-xe-dien-het-han-su-dung-4908781.html,2025-07-02T13:10:06+07:00,683,VnExpress,8,True
oto-xe-may,"Cao 1,8 m mua xe máy điện nào hợp dáng?",https://vnexpress.net/cao-1-8-m-mua-xe-may-dien-nao-hop-dang-4913958.html,2025-07-14T14:33:52+07:00,0,VnExpress,7,True
oto-xe-may,Nước lũ lôi tuột hàng loạt ôtô xuống hầm,https://vnexpress.net/nuoc-lu-loi-tuot-hang-loat-oto-xuong-ham-4907123.html,2025-06-28T00:01:11+07:00,235,VnExpress,4,True
oto-xe-may,"Suzuki Swift 2025 ra mắt: nhập Nhật, giá 569-577 triệu đồng",https://vnexpress.net/suzuki-swift-2025-ra-mat-nhap-nhat-gia-569-577-trieu-dong-4906547.html,2025-06-27T06:50:40+07:00,632,VnExpress,8,True
oto-xe-may,Xe tải làm rơi cây gỗ trên cao tốc,https://vnexpress.net/xe-tai-lam-roi-cay-go-tren-cao-toc-4919694.html,2025-07-29T08:30:46+07:00,229,VnExpress,5,True
oto-xe-may,Toyota bị kiện vì xe màu trắng tróc sơn khi phơi nắng,https://vnexpress.net/toyota-bi-kien-vi-xe-mau-trang-troc-son-khi-phoi-nang-4913377.html,2025-07-12T10:42:34+07:00,382,VnExpress,8,True
oto-xe-may,500 triệu nên mua lại Toyota Innova 2020?,https://vnexpress.net/500-trieu-nen-mua-lai-toyota-innova-2020-4918180.html,2025-07-24T07:22:43+07:00,0,VnExpress,5,True
oto-xe-may,Ôtô thành 'tàu ngầm' vì cố đi vào vùng ngập nước,https://vnexpress.net/oto-thanh-tau-ngam-vi-co-di-vao-vung-ngap-nuoc-4908708.html,2025-07-01T14:01:43+07:00,234,VnExpress,5,True
oto-xe-may,Siêu xe mới của Ferrari bị đem so với xe Toyota,https://vnexpress.net/sieu-xe-moi-cua-ferrari-bi-dem-so-voi-xe-toyota-4910633.html,2025-07-07T09:22:14+07:00,379,VnExpress,8,True
oto-xe-may,"Ngành ôtô Mỹ xao nhãng xe điện, trở lại với các cỗ máy ngốn xăng",https://vnexpress.net/nganh-oto-my-xao-nhang-xe-dien-tro-lai-voi-cac-co-may-ngon-xang-4923970.html,2025-08-09T08:33:32+07:00,1430,VnExpress,12,True
oto-xe-may,Tài xế ở Mỹ bị phạt vì không biết nói tiếng Anh,https://vnexpress.net/tai-xe-o-my-bi-phat-vi-khong-biet-noi-tieng-anh-4924160.html,2025-08-08T12:58:01+07:00,537,VnExpress,5,True
oto-xe-may,Bộ ba xe gầm cao Kia giá từ 499 triệu đồng,https://vnexpress.net/bo-ba-xe-gam-cao-kia-gia-tu-499-trieu-dong-4914402.html,2025-07-15T13:30:00+07:00,466,VnExpress,6,True
oto-xe-may,Hyundai Stargazer phiên bản mới lộ diện,https://vnexpress.net/hyundai-stargazer-phien-ban-moi-lo-dien-4911141.html,2025-07-08T08:36:05+07:00,283,VnExpress,9,True
oto-xe-may,Toyota Vios bỏ xa các đối thủ trong nửa đầu 2025,https://vnexpress.net/toyota-vios-bo-xa-cac-doi-thu-trong-nua-dau-2025-4916276.html,2025-07-20T04:56:00+07:00,391,VnExpress,6,True
oto-xe-may,Hàng nghìn người dân TP HCM đổi xe xăng lấy xe điện,https://vnexpress.net/hang-nghin-nguoi-dan-tp-hcm-doi-xe-xang-lay-xe-dien-4917067.html,2025-07-21T17:30:00+07:00,796,VnExpress,5,True
oto-xe-may,Công nhân sửa đèn treo lơ lửng sau cú đâm của xe đầu kéo,https://vnexpress.net/cong-nhan-sua-den-treo-lo-lung-sau-cu-dam-cua-xe-dau-keo-4907511.html,2025-06-29T07:32:00+07:00,188,VnExpress,6,True
oto-xe-may,Camry 2018 giá 690 triệu nên mua?,https://vnexpress.net/camry-2018-gia-690-trieu-nen-mua-4915851.html,2025-07-19T07:55:00+07:00,0,VnExpress,7,True
oto-xe-may,Những dòng xe hybrid bán chạy nhất thị trường Việt nửa đầu 2025,https://vnexpress.net/oto-xe-may/v-car/doanh-so/nhung-dong-xe-hybrid-ban-chay-nhat-thi-truong-viet-nua-dau-2025-4912819.html,,16,VnExpress,5,True
oto-xe-may,Những phụ kiện chỉ có trên xe điện Xiaomi YU7,https://vnexpress.net/nhung-phu-kien-chi-co-tren-xe-dien-xiaomi-yu7-4909981.html,2025-07-04T15:46:13+07:00,421,VnExpress,8,True
oto-xe-may,Doanh số Mitsubishi Xpander áp đảo các đối thủ nửa đầu 2025,https://vnexpress.net/doanh-so-mitsubishi-xpander-ap-dao-cac-doi-thu-nua-dau-2025-4915083.html,2025-07-17T08:39:20+07:00,462,VnExpress,9,True
oto-xe-may,"Mải bám đuôi, xe khách đâm vào xe tải",https://vnexpress.net/mai-bam-duoi-xe-khach-dam-vao-xe-tai-4911119.html,2025-07-08T04:54:00+07:00,152,VnExpress,5,True
oto-xe-may,Cậu bé đi xe đạp lao thẳng vào đầu ôtô,https://vnexpress.net/cau-be-di-xe-dap-lao-thang-vao-dau-oto-4911616.html,2025-07-09T06:53:00+07:00,136,VnExpress,6,True
oto-xe-may,"Ôtô bị sét đánh 3 lần liên tiếp, tài xế vô sự",https://vnexpress.net/oto-bi-set-danh-3-lan-lien-tiep-tai-xe-vo-su-4924716.html,2025-08-09T09:30:55+07:00,414,VnExpress,6,True
oto-xe-may,"VinFast mở bán VF 6, VF 7 tại Ấn Độ",https://vnexpress.net/vinfast-mo-ban-vf-6-vf-7-tai-an-do-4915111.html,2025-07-16T16:30:00+07:00,551,VnExpress,5,True
